150,150,150,150,150,0,1
150,132.7717019,111.58267,150,150,-5,1
57.7044595,95.80470013,150,150,150,-2,1
150,141.9878316,150,132.2010672,126.2699618,-1,1
150,135.6411968,150,150,100.0025016,0,1
150,150,150,150,150,4,1
150,150,150,150,150,0,1
150,150,150,150,150,2,1
150,150,150,150,150,-4,1
150,150,150,150,150,0,1
150,150,150,150,150,-2,1
150,142.7071536,150,150,150,1,1
150,150,150,135.3599487,150,1,1
150,150,150,133.9591413,150,2,1
150,150,150,150,150,0,1
150,150,150,131.6018652,150,0,1
150,125.2593427,123.6976558,150,150,0,1
150,150,150,134.6170062,150,-2,1
150,113.7052709,119.1602782,150,150,-1,1
150,150,150,131.5675416,150,1,1
150,150,150,133.7865111,150,3,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,2,1
150,135.3729308,150,150,150,-2,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,2,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,-2,1
150,131.1503864,150,150,150,0,1
150,150,150,147.6368493,150,0,1
150,150,150,150,150,-3,1
150,150,150,150,150,1,1
150,150,150,150,150,2,1
150,150,150,150,150,-1,1
150,150,150,150,150,-1,1
150,150,150,150,150,5,1
150,150,150,141.5071494,150,0,1
150,141.7801983,150,150,150,0,1
150,150,150,141.9644855,150,2,1
150,150,150,150,150,1,1
150,150,150,150,150,-2,1
150,150,150,150,150,3,1
150,150,150,150,150,-4,1
150,145.1701476,122.045705,145.1701476,150,-1,1
150,150,150,134.0365493,150,-1,1
150,126.9175637,128.8410228,150,150,5,1
150,145.2374713,150,150,133.5802088,-1,1
150,145.2809736,122.1386522,145.2809736,150,3,1
150,119.3380126,118.5636181,150,150,1,1
150,150,118.2535453,140.726959,150,1,1
150,133.7663754,112.4816238,133.7663754,150,-4,1
150,150,150,136.7324034,82.10566509,-2,1
92.98031277,150,150,143.9879537,150,-1,1
150,145.3006176,122.1484961,145.2848055,150,-4,1
150,150,150,145.2135692,150,5,1
150,150,150,150,113.1473341,-1,1
150,150,150,150,150,-1,1
150,150,150,150,150,2,1
150,150,150,150,150,1,1
150,150,150,150,150,-1,1
150,150,150,150,150,3,1
150,150,150,150,150,-4,1
150,150,150,150,150,2,1
150,135.2976934,113.7659057,150,150,-1,1
150,133.9822547,112.6373948,133.9219782,150,-3,1
150,150,113.7242971,135.2480812,150,-1,1
150,134.0461804,112.6779668,133.9548226,150,5,1
150,150,150,150,150,-1,1
150,150,150,150,150,4,1
150,150,150,150,150,5,1
150,150,150,150,139.6829616,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-3,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,141.8177964,150,150,150,-3,1
150,150,150,150,150,-2,1
140.0070666,150,150,150,150,0,1
150,150,150,150,150,-2,1
139.555882,150,150,150,150,-5,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,2,1
150,150,150,150,150,1,1
150,131.8812628,150,150,150,0,1
150,150,150,141.7851714,150,0,1
150,141.9703722,150,150,150,0,1
150,150,150,141.7969982,150,0,1
150,141.948678,150,150,150,-2,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,3,1
150,150,150,150,150,4,1
150,140.1179372,117.3350649,139.5533944,150,-1,1
150,133.7729758,112.4871594,133.7729758,150,0,1
150,141.7149956,119.1480975,141.7153479,150,-4,1
150,150,150,150,150,-2,1
150,150,150,150,150,3,1
150,150,150,150,150,0,1
150,150,150,150,150,-2,1
150,131.4512553,150,150,150,-2,1
150,145.2450553,150,150,150,4,1
150,133.7765197,150,150,150,1,1
150,150,121.2701227,119.4978931,150,0,1
150,133.9475585,150,150,150,2,1
150,131.3276643,110.4925098,131.4617032,150,0,1
150,141.6092595,119.0592714,150,150,0,1
150,141.8140974,119.2313136,141.8146923,150,1,1
150,133.883922,112.5905348,150,150,0,1
150,141.5995553,119.0511327,141.5995553,150,0,1
150,141.8225316,119.2385651,150,150,0,1
150,141.6215969,119.0696184,141.6215969,150,3,1
150,145.9475202,150,150,91.5503158,3,1
150,135.33712,113.8006051,135.3410148,150,0,1
150,141.7420692,119.2558296,150,150,3,1
150,135.3842238,113.8458618,135.4018362,150,-2,1
150,131.215516,110.342275,131.215516,150,-1,1
150,134.2615449,112.8146222,134.0654559,150,-1,1
150,134.1035051,112.717406,133.9915648,150,2,1
150,131.2636303,110.3985609,131.3016326,150,0,1
150,141.7158292,119.146661,141.7110887,150,-1,1
150,134.0420182,112.6752823,133.9525819,150,0,1
150,141.9223364,119.327269,141.9352796,150,0,1
150,141.9466488,119.3423345,141.9468934,150,-2,1
150,131.3581877,110.4316805,131.2860703,150,0,1
150,141.6752753,119.1186457,141.6848345,150,2,1
150,131.2145071,110.3414289,131.2145071,150,3,1
150,135.2566429,113.7314776,135.2566429,150,2,1
150,131.3029183,110.4559926,131.399333,150,1,1
150,133.9844891,112.711675,134.0969144,150,2,1
150,131.3023013,110.4564786,131.4011107,150,0,1
150,141.6537291,119.0945852,141.649003,150,2,1
150,131.2373576,110.3616503,131.2398786,150,2,1
150,131.2798218,110.4229071,131.3435098,150,2,1
150,131.2474599,110.3770819,131.2665777,150,0,1
150,141.7369097,119.1654098,141.7347184,150,0,1
150,141.7025523,119.1377394,141.7030901,150,0,1
150,141.7317344,119.162153,141.7321273,150,-5,1
150,141.7668481,150,150,130.7022923,1,1
146.4957923,150,131.1956702,129.1994822,150,5,1
150,150,150,133.7585087,150,0,1
150,141.7048687,119.1646015,141.7648449,150,-1,1
146.090908,150,150,133.8565329,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,141.5378644,150,150,150,1,1
150,150,129.0352428,127.0555412,150,-1,1
150,141.667405,150,150,150,1,1
150,150,121.0065692,119.167537,150,0,1
150,133.8641216,150,150,150,0,1
150,141.6289387,119.0757759,141.6289387,150,-4,1
143.4568351,150,150,145.2338301,150,-5,1
113.0999198,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,3,1
150,150,150,150,150,4,1
150,139.5809513,117.3581763,141.4140619,150,0,1
150,141.7909684,119.2120118,141.791792,150,-3,1
150,150,113.8089714,135.3459035,150,0,1
150,141.7327176,119.1631752,141.7335818,150,-1,1
150,150,115.1211516,133.9362729,150,1,1
150,150,150,145.1649609,150,0,1
150,150,150,150,150,0,1
150,150,150,141.819306,150,3,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,145.3228769,150,150,150,-2,1
150,150,113.9117526,135.4903616,150,0,1
150,141.6011538,119.0689888,141.6405439,150,3,1
150,135.2616189,113.7356508,150,150,2,1
150,131.3001628,110.4520307,131.3926376,150,-3,1
150,150,150,135.3472174,150,0,1
150,141.700847,119.1674459,141.7756569,150,0,1
150,150,150,141.892081,150,-3,1
150,135.2529756,113.7284018,135.2529756,150,0,1
150,141.8174611,119.2343345,141.8185325,150,-1,1
150,133.9060193,112.5889057,133.8825696,150,-1,1
150,133.8601427,112.5602644,133.8601427,150,0,1
150,141.6356735,119.0814241,141.6356735,150,2,1
150,131.2468575,110.3753441,150,150,4,1
150,133.9624077,150,150,147.2536194,3,1
150,135.4443149,113.9030598,135.4781486,150,0,1
150,141.6311555,119.077635,150,150,-2,1
150,150,114.7043564,116.0793465,150,3,1
73.62292682,122.4624881,150,150,150,-2,1
150,137.520577,150,138.6614004,132.4061206,2,1
141.7701239,150,150,141.6496137,150,1,1
150,150,122.0871063,145.2195127,150,-1,1
150,134.1406916,112.7381041,134.0037609,150,2,1
150,131.246039,110.373014,131.258297,150,4,1
150,150,150,150,150,1,1
150,150,150,150,150,2,1
150,150,150,150,150,-3,1
150,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,-2,1
150,150,150,150,150,-2,1
150,150,150,150,150,1,1
150,150,150,150,150,-1,1
150,145.1699561,122.0455444,150,150,-2,1
150,150,114.2547053,116.6088608,150,0,1
150,134.665732,150,150,150,0,1
150,141.8027003,119.1844747,141.7144203,150,1,1
150,133.7797489,150,150,150,0,1
139.6441057,150,141.33772,120.3501639,145.0071996,3,1
124.6425045,150,150,139.2806401,150,2,1
150,135.2457206,150,150,146.2351154,-5,1
54.60842164,90.60932344,150,150,150,0,1
150,150,150,90.58702516,54.59470871,0,1
54.58864919,90.577732,150,150,150,4,1
150,150,150,76.81195989,46.3817761,0,1
115.0569315,150,150,150,150,0,1
150,150,150,144.9609609,150,-3,1
150,136.8952743,150,150,150,1,1
150,150,124.8511577,122.9471318,150,-1,1
150,141.8295555,123.051807,150,150,3,1
150,135.3149874,113.7804097,135.3149874,150,1,1
150,133.9104089,112.623076,135.5729953,150,-2,1
150,131.4784998,110.5029675,131.3358157,150,0,1
150,141.5965394,119.0486033,150,150,0,1
150,141.8253179,119.2407058,141.8258695,150,0,1
150,141.6190433,119.0674768,150,150,3,1
150,135.2428479,113.719908,135.2428479,150,-4,1
150,150,150,103.1857114,62.153107,-4,1
56.16320382,93.25033586,150,150,150,1,1
150,150,150,144.3764205,86.66686766,2,1
145.3236422,150,150,128.5405827,147.9559976,-1,1
150,133.8244515,150,150,130.067031,0,1
150,150,150,150,150,-2,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,-1,1
150,150,150,150,150,2,1
150,150,150,150,150,-1,1
150,150,150,150,150,3,1
103.1684541,150,150,150,150,-2,1
137.1205879,119.1235837,146.5728036,150,150,0,1
118.2866479,150,150,131.3259433,150,0,1
150,141.7758288,150,150,117.4870442,0,1
117.3878152,150,150,141.7662087,150,-3,1
150,135.3781167,113.8282163,135.3658633,150,3,1
150,135.4439736,113.9032235,150,150,0,1
150,141.6309194,119.077437,141.6309194,150,0,1
150,141.794946,119.215358,150,150,0,1
150,141.6492679,119.0928255,141.6492679,150,0,1
150,141.778807,119.2017807,150,150,1,1
150,133.9085509,112.620965,133.9564966,150,0,1
150,141.5632731,119.0207037,141.5632731,150,-2,1
150,131.360626,110.4331241,131.2870755,150,1,1
150,133.9874884,112.7204266,150,150,0,1
150,141.8890631,119.2872486,141.873116,150,-1,1
150,133.8300444,112.5350215,150,150,-1,1
150,133.9402625,112.6109494,133.9008978,150,-1,1
150,133.8355771,112.5396617,150,150,0,1
150,141.6599486,119.1017882,141.6599605,150,1,1
150,133.9876555,112.7187726,150,150,0,1
150,141.8905005,119.2886792,141.8750901,150,0,1
150,141.5618415,119.019503,150,150,-2,1
150,150,113.8480432,135.4050725,150,3,1
150,131.2878318,110.3899789,150,150,-2,1
150,150,113.7355867,135.2615424,150,0,1
150,141.8103446,119.2279286,141.8103727,150,-3,1
150,150,150,136.0829246,150,-3,1
150,135.2487684,113.7248734,135.2487684,150,-1,1
150,150,150,133.9543858,150,-3,1
150,135.2184128,113.6994148,135.2184128,150,1,1
150,133.9745734,112.7024384,134.0848018,150,0,1
150,141.9064495,119.3033227,141.8940613,150,0,1
150,141.544383,119.0048609,141.544383,150,0,1
150,141.8710615,119.2793921,141.8723813,150,-2,1
150,150,110.4913206,131.3275786,150,0,1
150,141.6119145,119.061498,141.6119145,150,0,1
150,150,119.229421,141.812614,150,0,1
150,141.6324998,119.0787625,141.6324998,150,0,1
150,150,119.2141885,141.7943955,150,-1,1
150,133.9371503,112.6086662,133.8985649,150,-3,1
150,150,150,135.2695317,150,2,1
150,150,150,150,150,-2,1
150,150,150,150,143.0333396,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,5,1
150,150,150,150,141.483701,-3,1
150,150,150,150,150,-1,1
150,150,150,150,150,1,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,-2,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,-2,1
150,150,150,150,150,-1,1
150,150,150,150,150,1,1
150,150,150,150,150,-4,1
150,150,150,150,150,0,1
150,150,150,150,150,4,1
150,145.1746347,122.0494682,145.1746347,150,0,1
150,141.5653625,119.022456,141.5653625,150,-1,1
150,134.2332402,112.7964879,134.0504963,150,1,1
150,133.9698569,112.7013786,150,150,2,1
150,131.309856,110.4673795,131.4195602,150,-3,1
150,150,114.0693967,135.3222628,150,-1,1
150,133.9503029,112.6171345,133.9056088,150,2,1
150,150,110.5096924,131.489899,150,2,1
150,131.1799785,110.3124705,131.1799785,150,-1,1
150,150,112.4804321,133.7649545,150,1,1
150,135.9454338,112.6559195,132.0605219,150,0,1
150,150,150,141.1237187,150,-3,1
150,135.3529656,113.810692,135.3492234,150,3,1
150,135.2240179,113.7041157,150,150,1,1
150,133.9708276,112.6977547,134.0773753,150,-2,1
150,131.3353747,110.4185125,131.463434,150,-1,1
150,134.1498615,112.7446806,134.0102768,150,-2,1
150,131.3589597,110.4314097,131.2846537,150,-3,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-3,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,133.9899209,115.3755246,150,150,-5,1
56.30746993,93.46549953,150,150,150,-3,1
134.1523269,116.2409612,142.6092939,150,150,0,1
112.8533276,150,150,131.5171594,150,0,1
150,141.845478,150,150,112.3625029,0,1
112.2980229,150,150,141.7076966,150,1,1
150,145.1985231,122.0695028,150,150,3,1
150,135.245642,113.7222513,135.245642,150,-4,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,141.642254,150,150,150,2,1
150,131.2432971,110.3702298,131.2543993,150,0,1
150,141.7451659,119.1728105,150,150,-1,1
150,134.0148987,112.660823,133.9452082,150,-4,1
150,150,150,145.1945836,150,1,1
150,150,150,145.1973338,150,-1,1
150,118.4503105,120.2723508,150,150,-4,1
150,141.8439581,150,150,125.133263,-1,1
150,145.1735219,122.0485349,145.1735219,150,-5,1
45.74321021,75.74162895,150,150,150,-1,1
150,145.3216009,122.1619342,145.2958695,150,-2,1
150,150,110.5683238,131.3807601,150,0,1
150,141.5208259,118.9851042,141.5208259,150,-1,1
150,150,115.6716276,133.7655331,150,0,1
150,141.6949612,119.1558723,141.7539353,150,0,1
150,150,122.4812028,141.8424458,150,-5,1
48.36630082,80.14061739,150,150,150,3,1
150,150,150,67.51559452,40.83931986,-1,1
41.91293354,69.31636262,150,150,150,0,1
150,150,150,69.65139982,42.11268177,2,1
139.7964835,116.3526018,136.9963514,150,149.2646161,0,1
119.2986367,150,150,131.0687966,150,0,1
150,141.8523162,150,150,119.2899861,2,1
150,150,141.750859,115.1838192,132.5417038,-1,1
150,133.9829806,150,150,150,0,1
149.7955776,150,119.7526184,134.9948711,150,0,1
150,138.8774363,150,150,148.4114658,1,1
150,150,126.5874137,124.7120277,150,2,1
150,150,150,115.0649886,69.19311399,1,1
150,145.170491,122.045993,145.170491,150,-1,1
150,150,112.7783657,134.0363182,150,-1,1
150,134.1560931,112.7503499,134.0175639,150,0,1
150,150,119.2610624,141.8591767,150,-2,1
150,131.4810505,110.5044671,131.3368429,150,1,1
150,133.9244288,112.6444938,133.9967392,150,5,1
150,150,150,93.20376979,56.15149842,0,1
56.19270654,93.26795152,150,150,150,3,1
150,150,150,76.99934957,46.47750035,-1,1
59.18261791,98.28298517,150,150,150,-2,1
150,140.580315,150,134.7015698,128.7469777,-1,1
150,138.3986175,150,150,96.77649814,-1,1
150,150,122.0849674,145.2169623,150,0,1
150,141.9536235,119.3482642,141.9540593,150,0,1
150,150,119.3238096,141.9254805,150,0,1
150,141.9492215,119.3451609,141.9510608,150,0,1
150,150,119.3265476,141.9286719,150,3,1
150,131.4130657,150,150,150,1,1
150,150,123.708378,121.7861229,150,1,1
150,131.2044392,150,150,132.9177466,1,1
145.6845069,150,131.7073964,129.645371,150,0,1
150,133.9549288,150,150,133.8123574,-1,1
150,145.1617906,122.0386962,150,150,-2,1
150,131.2603168,110.3736031,131.2454244,150,4,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,3,1
150,150,150,150,150,0,1
150,150,150,150,150,2,1
150,150,150,150,150,2,1
150,150,150,150,150,4,1
150,150,150,150,150,-1,1
150,150,150,150,150,3,1
150,150,150,150,150,-1,1
150,134.0168456,150,150,150,-1,1
150,150,150,150,150,2,1
150,135.3330475,113.7945318,150,150,0,1
150,141.7480764,119.1760561,141.74894,150,-1,1
150,133.9959508,112.6459778,135.74848,150,-1,1
150,133.7967454,112.5070945,133.7967454,150,2,1
150,131.1894545,110.3204178,150,150,0,1
150,141.7957362,119.2155802,141.7955338,150,5,1
150,150,150,150,150,-3,1
150,150,150,150,150,0,1
150,150,150,150,150,2,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,-5,1
48.61618181,80.56018508,150,150,150,-1,1
150,145.2867219,122.1421487,145.2835636,150,0,1
150,150,119.2980388,141.8948669,150,-4,1
128.3275578,150,150,133.8558085,150,2,1
150,135.4495083,150,150,150,0,1
150,141.6729541,119.0996247,141.6417992,150,-2,1
150,131.3600135,110.4325052,150,150,0,1
150,141.7149918,119.1179739,141.6435341,150,0,1
150,141.7481858,119.1795955,150,150,0,1
150,141.6838577,119.1251935,141.6918665,150,0,1
150,141.7453349,119.1732209,150,150,2,1
150,131.1463821,110.284294,131.1463821,150,-3,1
150,150,113.7885365,135.3245247,150,0,1
150,141.7543441,119.1812683,141.7551021,150,5,1
130.7210446,150,150,141.8323506,150,1,1
150,150,122.1046791,145.2404657,150,0,1
150,141.932523,119.3310982,141.934224,150,0,1
150,150,119.3389562,141.9435212,150,1,1
150,133.7706603,112.4852175,133.7706603,150,1,1
150,136.236452,112.6597076,134.0171022,150,-2,1
150,131.4085257,110.4616795,131.3072906,150,0,1
150,141.6436531,119.0893572,150,150,-1,1
150,134.1294795,112.7306524,133.997198,150,0,1
150,141.8615832,119.2784233,150,150,-2,1
150,143.3316622,111.2632222,122.8984901,150,3,1
150,150,150,112.3522753,67.57056409,0,1
67.5671749,112.3472078,150,150,150,1,1
150,145.1622252,150,150,113.7922643,3,1
150,135.2819692,113.7527182,135.2819692,150,-3,1
150,135.2953061,113.7639035,135.2953061,150,0,1
150,141.7802122,119.2030074,141.7810753,150,4,1
47.94680362,79.34642119,150,150,150,0,1
150,150,150,77.93466376,47.05775368,0,1
46.94587269,77.75751375,150,150,150,1,1
150,150,150,83.79028446,50.54220568,0,1
50.64589897,83.96422299,150,150,150,0,1
150,150,150,83.96351416,50.64588335,0,1
50.63820427,83.95131447,150,150,150,2,1
150,150,150,69.58402769,42.07190093,0,1
104.4264692,150,150,150,150,-3,1
150,150,150,150,150,4,1
150,150,150,150,150,-4,1
150,145.2937656,122.1582604,145.3149432,150,1,1
150,133.9495377,112.6705108,135.1522834,150,-2,1
150,131.3881348,110.4496436,131.2989706,150,0,1
150,141.6554995,119.1007978,150,150,4,1
150,150,150,150,150,1,1
150,150,150,150,150,-5,1
150,141.7483124,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,-4,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,-1,1
150,145.2723075,122.1313841,150,150,2,1
150,131.1432632,110.2816782,131.1432632,150,0,1
150,141.8378889,119.2514214,141.8388519,150,-3,1
150,150,110.3812171,131.2731837,150,0,1
150,141.7282613,119.1679315,141.749382,150,0,1
150,150,119.1355137,141.6990426,150,-2,1
150,131.192167,110.3226927,131.192167,150,0,1
150,141.8383612,119.2147561,141.7951559,150,1,1
150,133.8982748,112.6082584,133.9364678,150,0,1
150,150,119.0334097,141.5784232,150,-5,1
120.5250242,150,150,150,150,0,1
150,150,150,146.9785848,150,2,1
150,150,150,150,150,1,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,145.8570662,150,150,150,3,1
150,135.24648,113.7229542,135.24648,150,-5,1
150,141.6952968,150,150,124.5621368,1,1
141.4503773,150,133.29205,131.1609053,150,-2,1
150,134.2370624,150,150,150,0,1
150,141.9572854,119.2214852,141.6484099,150,0,1
150,141.7831036,150,150,150,3,1
150,135.3550363,113.8183788,135.365484,150,0,1
150,141.7238126,119.1549329,141.7228313,150,0,1
150,141.7136121,119.1469832,141.714074,150,0,1
150,141.7220353,119.1539972,141.7223772,150,0,1
150,141.7146721,119.1478087,141.7149827,150,0,1
150,141.7211605,119.1532688,141.7215151,150,0,1
150,141.7154367,119.1484514,141.7157506,150,0,1
150,141.7204867,119.1527018,141.7208367,150,2,1
150,131.1710846,110.3050114,131.1710846,150,0,1
150,150,119.2303535,141.8136478,150,2,1
134.21037,111.5271309,131.0838653,150,150,0,1
150,150,150,131.2383078,150,-3,1
150,135.2596517,113.734001,135.2596517,150,-2,1
150,150,110.5658755,131.3012172,150,-2,1
150,131.2312334,110.3554568,131.2312334,150,1,1
150,150,112.8014526,134.2408528,150,-1,1
150,134.078982,112.6962467,133.9656305,150,0,1
150,142.1165698,119.3087949,141.9146883,150,-4,1
125.557675,150,150,133.9662609,150,-2,1
132.0985713,114.8258079,141.3437243,150,150,-4,1
150,133.9782667,150,150,150,0,1
150,142.1512368,119.3928864,141.8631553,150,-4,1
150,150,150,145.1643081,150,2,1
150,150,150,150,150,-4,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,1,1
150,150,110.84467,131.5758467,150,-2,1
150,131.4624714,110.4942135,131.3309566,150,-3,1
150,150,150,135.4007514,150,-1,1
150,127.1040146,129.0530307,150,150,-2,1
150,150,150,150,150,-3,1
120.6416621,126.2453391,150,150,150,1,1
150,150,150,131.2228189,150,0,1
150,141.789679,150,150,150,3,1
150,135.3477534,113.8107777,135.3546402,150,0,1
150,141.7315838,119.1616571,150,150,0,1
150,141.7069051,119.1410076,141.706531,150,0,1
150,141.7282513,119.1592683,150,150,1,1
150,133.942197,112.6625594,134.0220564,150,0,1
150,141.9463417,119.3384895,150,150,2,1
150,131.2872705,110.4333248,131.3609096,150,-4,1
150,150,150,79.61028972,48.08725439,-2,1
45.86050904,75.94185281,150,150,150,1,1
150,150,150,88.82445187,53.54353398,0,1
53.65749736,89.01563056,150,150,150,-1,1
150,145.2200808,122.0875827,145.2200808,150,1,1
150,134.0033838,112.7376378,134.2879673,150,3,1
150,150,117.1298503,120.594673,150,-3,1
150,150,150,131.6849408,150,3,1
150,150,150,150,150,2,1
150,150,150,150,150,1,1
150,150,150,150,150,3,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,2,1
150,150,150,150,150,2,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,4,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,131.5156913,150,150,150,-1,1
150,150,150,150,150,-4,1
127.0762968,142.1082665,150,150,150,1,1
150,150,150,150,150,2,1
150,150,150,150,150,1,1
150,150,150,150,150,0,1
150,150,150,145.0804181,150,-2,1
144.3831355,125.461102,150,150,150,1,1
150,150,150,133.9532121,150,0,1
150,150,150,150,150,-1,1
150,134.006798,150,150,150,4,1
150,133.7887856,114.7458944,150,150,0,1
150,141.7214317,119.1375468,141.6837566,150,0,1
150,141.8387785,121.51599,150,150,-2,1
150,150,113.7012055,135.2205479,150,-1,1
150,134.082104,112.7007396,133.9732189,150,1,1
150,150,112.8017,134.2435223,150,-1,1
150,134.0780342,112.6955766,133.9649801,150,-4,1
150,150,150,85.2686526,51.42359696,0,1
51.42359841,85.26865503,150,150,150,-5,1
120.6075745,150,150,150,150,0,1
150,150,150,147.0045478,150,-4,1
150,131.501854,110.632399,150,150,-1,1
150,150,150,125.5588985,117.4119757,-1,1
150,131.6762114,150,150,150,0,1
150,150,150,150,150,-3,1
150,150,150,131.1531572,150,2,1
150,150,150,150,150,1,1
150,150,150,150,150,-2,1
150,150,150,150,150,-1,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,-2,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,0,1
150,150,150,150,150,1,1
150,150,150,150,150,1,1
150,150,150,150,150,-2,1
150,150,150,150,150,1,1
150,150,150,150,150,-1,1
150,150,150,150,150,-5,1
150,141.6113302,150,150,150,5,1
150,150,150,80.48256426,48.57016721,2,1
120.6470188,126.311267,150,145.9582717,150,-1,1
